timestamp,station_id,sensor_id,location,pm25,pm10,co,no2,o3,temperature,humidity,wind_speed,aqi,aqi_category
2026-05-10 00:45:30.615955,STN-UPD-05,AQM-003,UP Diliman,21.42,50.14,1.02,84.25,57.11,26.5,73.7,4.59,239.59,Unhealthy
2026-05-09 20:34:30.615974,STN-ESP-02,AQM-004,España-UST,25.86,77.73,0.95,145.01,7.89,29.9,71.5,4.86,372.05,Unhealthy
2026-05-09 08:51:30.615992,STN-C5-03,AQM-004,C5-Pasig,44.39,14.26,1.42,24.55,33.45,33.7,85.8,3.29,156.86,Unhealthy
2026-05-09 10:20:30.616011,STN-EDSA-01,AQM-005,EDSA-Guadalupe,26.46,92.6,0.91,112.04,15.77,32.8,62.0,5.14,341.14,Unhealthy
2026-05-09 22:01:30.616030,STN-QUI-04,AQM-002,Quiapo-Plaza Miranda,63.73,52.92,0.98,132.84,47.99,34.9,65.7,2.68,400.04,Unhealthy
2026-05-09 09:49:30.616048,STN-ESP-02,AQM-004,España-UST,11.96,93.39,2.88,59.25,13.75,28.4,77.4,0.53,253.69,Unhealthy
2026-05-09 05:11:30.616067,STN-QUI-04,AQM-004,Quiapo-Plaza Miranda,23.39,121.33,0.53,148.5,27.35,30.8,77.0,2.2,420.43,Unhealthy
2026-05-09 03:33:30.616086,STN-ESP-02,AQM-003,España-UST,45.41,59.07,2.12,140.06,6.74,32.9,63.1,0.98,392.96,Unhealthy
2026-05-09 04:22:30.616105,STN-QUI-04,AQM-003,Quiapo-Plaza Miranda,70.53,132.71,1.55,39.54,55.95,32.9,66.0,3.69,375.13,Unhealthy
2026-05-09 06:41:30.616123,STN-C5-03,AQM-005,C5-Pasig,8.96,40.0,1.72,139.19,42.16,35.8,72.9,2.37,291.91,Unhealthy
2026-05-09 19:49:30.616142,STN-EDSA-01,AQM-002,EDSA-Guadalupe,25.05,61.19,1.56,166.05,36.32,27.9,87.9,5.36,388.2,Unhealthy
2026-05-09 10:02:30.616161,STN-UPD-05,AQM-004,UP Diliman,10.29,51.12,0.88,42.07,8.98,27.1,68.8,3.4,153.84,Unhealthy
2026-05-09 04:34:30.616179,STN-C5-03,AQM-002,C5-Pasig,24.98,29.67,0.49,63.67,53.1,26.7,54.3,2.75,185.99,Unhealthy
2026-05-09 16:48:30.616198,STN-QUI-04,AQM-002,Quiapo-Plaza Miranda,46.98,115.65,2.56,63.13,24.0,32.6,77.5,3.79,353.02,Unhealthy
2026-05-09 14:17:30.616217,STN-ESP-02,AQM-004,España-UST,22.08,39.27,0.83,43.34,58.75,35.5,66.0,3.21,164.55,Unhealthy
2026-05-09 20:11:30.616238,STN-UPD-05,AQM-001,UP Diliman,30.97,27.97,0.33,33.06,44.6,24.6,76.7,1.08,148.36,Unhealthy for Sensitive
2026-05-09 15:24:30.616257,STN-C5-03,AQM-001,C5-Pasig,35.22,92.52,0.71,35.13,17.39,26.9,57.5,2.56,241.3,Unhealthy
2026-05-09 10:48:30.616276,STN-QUI-04,AQM-005,Quiapo-Plaza Miranda,24.31,33.3,0.5,207.34,30.47,30.2,63.3,1.26,404.63,Unhealthy
2026-05-09 08:00:30.616294,STN-UPD-05,AQM-004,UP Diliman,16.05,9.95,0.54,54.53,37.22,25.9,74.2,1.51,131.19,Unhealthy for Sensitive
2026-05-09 14:10:30.616313,STN-UPD-05,AQM-001,UP Diliman,31.86,17.64,1.18,79.47,45.84,35.4,84.4,5.31,215.85,Unhealthy
2026-05-09 13:47:30.616332,STN-C5-03,AQM-002,C5-Pasig,8.49,34.08,0.3,71.32,36.39,28.7,71.3,3.69,167.84,Unhealthy
2026-05-09 06:27:30.616351,STN-UPD-05,AQM-001,UP Diliman,20.29,37.6,0.93,24.55,9.47,30.3,72.2,3.18,131.79,Unhealthy for Sensitive
2026-05-09 23:39:30.616369,STN-C5-03,AQM-004,C5-Pasig,9.82,79.22,0.57,116.45,31.78,33.5,70.9,4.61,295.03,Unhealthy
2026-05-09 14:00:30.616388,STN-QUI-04,AQM-001,Quiapo-Plaza Miranda,20.94,99.06,1.51,123.15,6.76,34.5,87.0,5.43,360.55,Unhealthy
2026-05-09 03:59:30.616407,STN-ESP-02,AQM-002,España-UST,25.66,95.41,1.89,128.18,48.46,35.4,62.9,2.52,376.95,Unhealthy
2026-05-10 01:50:30.616426,STN-ESP-02,AQM-005,España-UST,27.58,21.17,1.77,33.63,44.14,34.1,68.3,0.52,148.7,Unhealthy for Sensitive
2026-05-09 18:00:30.616444,STN-EDSA-01,AQM-004,EDSA-Guadalupe,51.38,141.16,0.78,139.58,56.09,25.8,89.3,5.13,489.37,Unhealthy
2026-05-09 05:53:30.616463,STN-EDSA-01,AQM-002,EDSA-Guadalupe,55.05,126.86,2.86,198.92,33.16,27.4,86.1,3.99,589.31,Unhealthy
2026-05-09 09:43:30.616482,STN-QUI-04,AQM-002,Quiapo-Plaza Miranda,50.84,57.84,2.97,204.52,36.65,34.8,73.2,4.6,507.57,Unhealthy
2026-05-09 10:52:30.616503,STN-QUI-04,AQM-004,Quiapo-Plaza Miranda,56.09,25.51,2.78,57.18,41.02,25.5,76.7,4.42,256.37,Unhealthy
2026-05-09 13:11:30.616522,STN-UPD-05,AQM-003,UP Diliman,16.2,56.81,1.15,13.47,12.69,33.4,63.5,3.33,132.29,Unhealthy for Sensitive
2026-05-10 02:06:30.616540,STN-EDSA-01,AQM-001,EDSA-Guadalupe,60.71,141.45,2.4,86.43,31.33,24.8,52.1,5.3,444.8,Unhealthy
2026-05-09 15:29:30.616559,STN-QUI-04,AQM-004,Quiapo-Plaza Miranda,68.82,57.03,0.57,25.93,39.92,25.5,65.4,1.38,250.7,Unhealthy
2026-05-09 16:11:30.616578,STN-UPD-05,AQM-005,UP Diliman,4.15,21.17,1.0,56.23,19.96,35.1,63.9,5.5,128.07,Unhealthy for Sensitive
2026-05-09 10:54:30.616597,STN-UPD-05,AQM-001,UP Diliman,25.88,47.68,0.67,27.59,52.87,28.3,75.4,5.29,157.09,Unhealthy
2026-05-09 15:43:30.616616,STN-C5-03,AQM-003,C5-Pasig,9.1,89.24,0.34,74.59,9.05,30.9,63.2,5.06,240.55,Unhealthy
2026-05-09 19:56:30.616635,STN-C5-03,AQM-004,C5-Pasig,7.27,20.49,0.83,126.78,47.45,32.3,82.8,3.87,237.59,Unhealthy
2026-05-09 14:42:30.616653,STN-EDSA-01,AQM-001,EDSA-Guadalupe,37.57,136.25,3.07,81.62,44.16,33.8,67.2,3.44,391.75,Unhealthy
2026-05-09 18:33:30.616672,STN-EDSA-01,AQM-002,EDSA-Guadalupe,57.42,22.57,3.48,32.77,24.06,27.3,69.8,5.23,225.86,Unhealthy
2026-05-09 03:30:30.616691,STN-EDSA-01,AQM-003,EDSA-Guadalupe,37.59,64.15,0.61,150.41,29.45,32.0,69.7,3.59,383.82,Unhealthy
2026-05-09 04:09:30.616710,STN-QUI-04,AQM-001,Quiapo-Plaza Miranda,67.47,70.39,3.13,64.88,42.27,34.7,65.2,1.12,348.02,Unhealthy
2026-05-09 23:04:30.616729,STN-UPD-05,AQM-001,UP Diliman,11.03,47.37,0.19,74.27,42.34,34.0,66.7,3.85,192.21,Unhealthy
2026-05-09 15:29:30.616747,STN-QUI-04,AQM-005,Quiapo-Plaza Miranda,69.79,129.22,1.75,143.8,38.03,26.3,73.0,1.34,527.87,Unhealthy
2026-05-09 14:10:30.616767,STN-C5-03,AQM-001,C5-Pasig,27.89,35.07,1.45,60.81,46.86,34.3,61.5,1.31,203.59,Unhealthy
2026-05-09 06:46:30.616785,STN-EDSA-01,AQM-003,EDSA-Guadalupe,43.17,29.62,3.07,149.9,42.71,27.5,89.1,2.23,377.46,Unhealthy
2026-05-09 13:01:30.616804,STN-EDSA-01,AQM-001,EDSA-Guadalupe,61.32,85.32,1.71,86.24,22.58,33.4,86.3,2.1,371.51,Unhealthy
2026-05-09 13:21:30.616823,STN-C5-03,AQM-002,C5-Pasig,29.02,55.07,0.44,36.09,51.39,26.4,71.7,3.34,182.65,Unhealthy
2026-05-09 04:49:30.616841,STN-QUI-04,AQM-002,Quiapo-Plaza Miranda,67.24,119.73,1.47,133.71,20.93,26.1,85.6,0.85,493.43,Unhealthy
2026-05-09 13:59:30.616860,STN-C5-03,AQM-001,C5-Pasig,14.25,80.19,1.28,13.41,32.8,30.3,86.7,0.87,157.67,Unhealthy
2026-05-09 11:36:30.616879,STN-C5-03,AQM-002,C5-Pasig,38.86,93.12,1.36,48.35,27.0,32.4,53.4,4.04,275.55,Unhealthy
2026-05-09 12:39:30.616898,STN-ESP-02,AQM-005,España-UST,21.84,103.02,2.36,159.91,56.93,34.3,62.8,2.77,430.76,Unhealthy
2026-05-09 19:27:30.616916,STN-UPD-05,AQM-005,UP Diliman,14.57,19.31,0.58,95.98,52.99,29.1,82.7,1.18,202.12,Unhealthy
2026-05-09 23:24:30.616935,STN-EDSA-01,AQM-005,EDSA-Guadalupe,26.44,37.26,1.23,171.03,24.61,31.0,88.7,4.71,366.46,Unhealthy
2026-05-09 17:25:30.616954,STN-QUI-04,AQM-001,Quiapo-Plaza Miranda,57.35,40.83,1.8,40.58,40.97,33.4,75.4,5.52,242.61,Unhealthy
2026-05-09 10:31:30.616973,STN-QUI-04,AQM-004,Quiapo-Plaza Miranda,51.24,85.19,3.31,121.09,18.63,29.8,59.1,3.47,419.44,Unhealthy
2026-05-09 19:48:30.616992,STN-QUI-04,AQM-005,Quiapo-Plaza Miranda,63.48,133.43,2.79,196.07,36.85,28.2,60.2,5.03,609.1,Unhealthy
2026-05-10 01:55:30.617011,STN-QUI-04,AQM-003,Quiapo-Plaza Miranda,43.81,32.43,2.87,164.78,42.65,34.7,61.9,5.04,402.38,Unhealthy
2026-05-09 20:41:30.617029,STN-UPD-05,AQM-001,UP Diliman,14.34,37.1,0.57,19.02,39.09,35.1,68.3,1.02,107.38,Unhealthy for Sensitive
2026-05-09 02:54:30.617048,STN-C5-03,AQM-005,C5-Pasig,45.76,22.4,2.28,84.53,39.01,27.7,59.6,1.26,267.98,Unhealthy
2026-05-09 12:39:30.617067,STN-UPD-05,AQM-004,UP Diliman,29.42,37.58,0.6,57.14,11.64,26.9,68.3,3.94,195.7,Unhealthy
2026-05-09 20:03:30.617086,STN-UPD-05,AQM-001,UP Diliman,23.75,38.03,1.34,89.88,36.49,24.8,60.0,2.46,241.32,Unhealthy
2026-05-09 04:42:30.617105,STN-UPD-05,AQM-004,UP Diliman,14.57,13.74,0.93,43.64,40.71,34.6,55.4,1.02,120.4,Unhealthy for Sensitive
2026-05-10 01:47:30.617124,STN-UPD-05,AQM-003,UP Diliman,31.03,23.99,0.52,79.95,41.87,27.4,61.2,5.34,216.02,Unhealthy
2026-05-09 05:19:30.617143,STN-UPD-05,AQM-003,UP Diliman,9.64,61.87,0.46,32.12,18.81,28.0,55.4,5.51,146.3,Unhealthy for Sensitive
2026-05-09 10:25:30.617161,STN-EDSA-01,AQM-002,EDSA-Guadalupe,37.52,67.78,3.34,31.24,19.37,32.8,66.6,3.0,236.62,Unhealthy
2026-05-09 07:41:30.617180,STN-QUI-04,AQM-004,Quiapo-Plaza Miranda,24.8,28.94,3.0,123.21,40.16,30.3,83.2,3.78,299.19,Unhealthy
2026-05-09 04:35:30.617199,STN-QUI-04,AQM-004,Quiapo-Plaza Miranda,30.82,129.03,2.71,207.48,5.7,34.3,81.9,0.59,554.8,Unhealthy
2026-05-10 01:26:30.617219,STN-QUI-04,AQM-002,Quiapo-Plaza Miranda,21.68,66.97,0.98,36.48,20.87,27.2,61.9,4.66,188.27,Unhealthy
2026-05-09 18:19:30.617237,STN-ESP-02,AQM-005,España-UST,59.98,84.24,2.13,44.78,35.9,30.3,66.1,1.25,309.47,Unhealthy
2026-05-09 22:04:30.617258,STN-EDSA-01,AQM-002,EDSA-Guadalupe,41.89,100.8,2.05,198.63,33.08,26.0,57.3,3.43,523.14,Unhealthy
2026-05-09 20:38:30.617276,STN-EDSA-01,AQM-005,EDSA-Guadalupe,66.66,92.64,2.15,207.33,21.34,26.4,69.3,2.02,577.02,Unhealthy
2026-05-09 15:27:30.617295,STN-QUI-04,AQM-005,Quiapo-Plaza Miranda,55.89,79.18,3.57,111.81,48.29,26.1,88.6,2.63,410.17,Unhealthy
2026-05-09 12:12:30.617316,STN-QUI-04,AQM-002,Quiapo-Plaza Miranda,56.13,51.69,0.68,50.04,38.33,25.3,82.4,1.35,256.17,Unhealthy
2026-05-09 04:02:30.617335,STN-C5-03,AQM-005,C5-Pasig,10.81,74.15,0.61,88.43,33.35,26.8,62.7,2.11,249.38,Unhealthy
2026-05-09 10:54:30.617353,STN-UPD-05,AQM-004,UP Diliman,13.84,26.11,0.54,27.39,6.38,29.7,55.1,1.51,105.45,Unhealthy for Sensitive
2026-05-09 08:27:30.617372,STN-QUI-04,AQM-003,Quiapo-Plaza Miranda,29.89,136.91,0.8,181.67,34.14,32.1,56.9,1.2,504.62,Unhealthy
2026-05-09 02:51:30.617391,STN-C5-03,AQM-005,C5-Pasig,44.99,60.99,2.05,143.96,50.86,27.5,84.0,5.85,399.59,Unhealthy
2026-05-09 10:14:30.617410,STN-C5-03,AQM-001,C5-Pasig,17.02,52.78,0.93,34.95,17.45,26.2,73.8,0.66,159.16,Unhealthy
2026-05-09 20:12:30.617429,STN-UPD-05,AQM-003,UP Diliman,15.69,50.87,1.5,20.27,28.81,24.3,78.6,4.22,137.83,Unhealthy for Sensitive
2026-05-09 18:52:30.617448,STN-C5-03,AQM-005,C5-Pasig,30.62,50.87,1.1,33.82,36.28,30.4,57.9,3.94,184.0,Unhealthy
2026-05-09 07:53:30.617466,STN-ESP-02,AQM-004,España-UST,35.94,66.1,2.78,29.54,18.87,25.2,61.2,5.54,223.3,Unhealthy
2026-05-09 09:14:30.617486,STN-EDSA-01,AQM-004,EDSA-Guadalupe,11.09,35.33,1.29,29.9,8.39,34.1,53.4,0.59,122.36,Unhealthy for Sensitive
2026-05-09 22:44:30.617505,STN-C5-03,AQM-003,C5-Pasig,44.78,88.98,0.57,34.96,9.39,35.0,60.6,4.54,254.51,Unhealthy
2026-05-09 12:10:30.617523,STN-UPD-05,AQM-004,UP Diliman,23.42,61.27,1.26,66.31,26.33,31.6,54.1,5.41,232.44,Unhealthy
2026-05-09 23:44:30.617542,STN-C5-03,AQM-005,C5-Pasig,24.94,84.97,2.32,141.48,44.89,28.5,77.7,0.88,387.29,Unhealthy
2026-05-10 00:09:30.617561,STN-UPD-05,AQM-001,UP Diliman,16.4,10.26,0.54,34.5,17.06,33.7,60.4,5.98,102.27,Unhealthy for Sensitive
2026-05-09 04:14:30.617580,STN-QUI-04,AQM-005,Quiapo-Plaza Miranda,60.26,100.4,2.56,56.22,8.5,31.0,57.9,4.68,350.94,Unhealthy
2026-05-10 01:43:30.617598,STN-UPD-05,AQM-003,UP Diliman,4.97,52.54,0.29,27.13,18.78,32.8,60.8,0.58,116.61,Unhealthy for Sensitive
2026-05-09 09:32:30.617617,STN-C5-03,AQM-005,C5-Pasig,11.79,42.58,2.04,83.33,37.65,33.6,59.6,2.98,220.04,Unhealthy
2026-05-09 06:08:30.617636,STN-C5-03,AQM-005,C5-Pasig,20.7,91.37,0.64,103.71,19.39,27.4,75.9,4.27,313.02,Unhealthy
2026-05-09 09:57:30.617655,STN-C5-03,AQM-004,C5-Pasig,16.09,93.41,1.23,111.82,44.19,28.6,64.9,2.85,324.35,Unhealthy
2026-05-09 17:13:30.617673,STN-C5-03,AQM-002,C5-Pasig,22.49,15.12,1.91,80.23,28.41,32.2,50.1,4.33,202.62,Unhealthy
2026-05-09 14:31:30.617692,STN-C5-03,AQM-005,C5-Pasig,47.85,66.91,1.16,61.11,40.2,29.9,87.6,2.85,279.27,Unhealthy
2026-05-09 08:09:30.617711,STN-C5-03,AQM-004,C5-Pasig,28.26,82.43,0.5,85.68,40.58,27.1,62.5,0.84,288.9,Unhealthy
2026-05-09 05:44:30.617730,STN-QUI-04,AQM-004,Quiapo-Plaza Miranda,19.8,111.9,2.28,179.67,24.35,34.8,73.7,3.2,466.12,Unhealthy
2026-05-09 20:18:30.617748,STN-QUI-04,AQM-004,Quiapo-Plaza Miranda,30.75,84.69,0.95,71.49,19.36,29.3,84.9,3.8,279.83,Unhealthy
2026-05-09 18:58:30.617767,STN-QUI-04,AQM-003,Quiapo-Plaza Miranda,47.08,137.82,2.22,137.19,16.58,29.4,89.6,3.11,487.58,Unhealthy
2026-05-09 08:48:30.617786,STN-ESP-02,AQM-001,España-UST,47.87,65.25,1.12,27.93,53.21,33.9,53.1,0.84,227.1,Unhealthy
2026-05-09 23:59:30.617805,STN-C5-03,AQM-001,C5-Pasig,41.88,70.45,1.53,23.98,46.77,33.6,77.1,4.98,219.55,Unhealthy
2026-05-09 11:19:30.617824,STN-ESP-02,AQM-003,España-UST,26.81,41.16,1.93,42.52,44.12,32.2,76.4,3.01,186.09,Unhealthy
2026-05-09 17:41:30.617843,STN-EDSA-01,AQM-004,EDSA-Guadalupe,54.38,115.69,3.27,209.74,9.07,32.3,69.6,1.49,594.89,Unhealthy
2026-05-09 09:58:30.617861,STN-QUI-04,AQM-003,Quiapo-Plaza Miranda,55.35,111.94,2.12,111.55,33.83,33.3,59.0,0.98,433.54,Unhealthy
2026-05-09 08:02:30.617880,STN-ESP-02,AQM-003,España-UST,14.87,39.97,0.41,135.91,26.86,27.5,88.7,4.03,285.64,Unhealthy
2026-05-09 13:12:30.617899,STN-QUI-04,AQM-002,Quiapo-Plaza Miranda,12.54,110.75,1.17,90.56,12.27,29.1,51.4,2.36,305.49,Unhealthy
2026-05-09 09:48:30.617918,STN-C5-03,AQM-005,C5-Pasig,15.1,84.25,0.77,115.63,27.27,24.9,67.2,2.86,312.46,Unhealthy
2026-05-09 03:12:30.617937,STN-C5-03,AQM-001,C5-Pasig,41.39,58.85,1.61,48.28,57.9,24.1,56.7,5.35,241.92,Unhealthy
2026-05-09 04:17:30.617956,STN-C5-03,AQM-003,C5-Pasig,39.31,31.12,2.3,89.72,35.75,34.2,72.0,0.9,273.57,Unhealthy
2026-05-09 14:32:30.617974,STN-C5-03,AQM-005,C5-Pasig,45.39,46.83,0.67,91.48,30.26,31.8,86.2,3.13,290.91,Unhealthy
2026-05-09 23:37:30.617993,STN-QUI-04,AQM-004,Quiapo-Plaza Miranda,36.3,47.47,1.12,84.39,54.29,29.0,52.0,2.66,267.34,Unhealthy
2026-05-09 23:36:30.618016,STN-ESP-02,AQM-001,España-UST,28.26,51.49,1.07,162.61,31.24,25.0,53.2,0.61,372.88,Unhealthy
2026-05-09 18:32:30.618035,STN-UPD-05,AQM-002,UP Diliman,8.05,61.03,1.56,24.59,27.4,24.3,76.2,2.0,141.82,Unhealthy for Sensitive
2026-05-09 20:19:30.618054,STN-ESP-02,AQM-004,España-UST,48.49,88.07,1.6,124.08,52.05,35.3,77.7,4.31,404.79,Unhealthy
2026-05-09 19:13:30.618073,STN-EDSA-01,AQM-005,EDSA-Guadalupe,68.82,21.25,3.5,214.85,40.26,28.8,52.1,1.15,520.38,Unhealthy
2026-05-09 18:43:30.618091,STN-QUI-04,AQM-001,Quiapo-Plaza Miranda,49.69,76.16,2.4,24.03,12.51,32.7,51.0,2.3,250.86,Unhealthy
2026-05-09 02:34:30.618110,STN-EDSA-01,AQM-002,EDSA-Guadalupe,42.63,18.65,1.84,71.08,39.71,34.8,53.2,4.56,232.68,Unhealthy
2026-05-09 07:43:30.618129,STN-ESP-02,AQM-002,España-UST,33.53,78.25,2.51,109.0,37.76,30.7,57.0,5.79,349.53,Unhealthy
2026-05-09 17:05:30.618148,STN-EDSA-01,AQM-001,EDSA-Guadalupe,45.72,70.78,1.45,124.52,42.57,24.1,80.4,5.82,377.64,Unhealthy
2026-05-09 20:39:30.618182,STN-ESP-02,AQM-002,España-UST,12.74,98.04,0.79,155.39,46.11,28.1,58.9,3.54,384.12,Unhealthy
2026-05-10 00:46:30.618201,STN-EDSA-01,AQM-003,EDSA-Guadalupe,21.33,23.85,1.05,194.29,11.91,26.6,80.2,3.41,373.26,Unhealthy
2026-05-09 05:53:30.618220,STN-EDSA-01,AQM-005,EDSA-Guadalupe,37.72,101.38,2.33,160.46,58.13,32.3,78.0,4.02,461.08,Unhealthy
2026-05-10 00:25:30.618239,STN-C5-03,AQM-002,C5-Pasig,7.02,39.65,2.19,29.43,19.4,24.4,65.5,1.55,127.65,Unhealthy for Sensitive
2026-05-09 06:15:30.618258,STN-EDSA-01,AQM-005,EDSA-Guadalupe,64.36,74.96,0.46,156.17,46.44,30.8,58.8,3.22,457.55,Unhealthy
2026-05-09 03:54:30.618276,STN-UPD-05,AQM-003,UP Diliman,14.79,9.9,0.21,86.15,30.43,24.8,75.8,5.59,172.77,Unhealthy
2026-05-09 17:44:30.618295,STN-ESP-02,AQM-003,España-UST,35.19,65.98,1.27,74.34,43.64,25.3,69.4,1.75,273.81,Unhealthy
2026-05-09 21:43:30.618314,STN-UPD-05,AQM-002,UP Diliman,7.31,63.73,0.93,43.68,37.47,28.8,52.5,4.73,165.88,Unhealthy
2026-05-09 07:31:30.618332,STN-C5-03,AQM-001,C5-Pasig,33.16,32.12,0.97,83.07,53.75,31.3,77.2,5.38,239.22,Unhealthy
2026-05-09 11:30:30.618351,STN-EDSA-01,AQM-003,EDSA-Guadalupe,40.64,95.37,1.49,67.44,22.25,32.5,65.1,4.44,311.79,Unhealthy
2026-05-09 12:11:30.618370,STN-C5-03,AQM-005,C5-Pasig,12.56,95.05,0.84,20.13,54.4,27.7,86.8,0.93,177.74,Unhealthy
2026-05-09 06:10:30.618390,STN-C5-03,AQM-004,C5-Pasig,35.05,22.54,1.48,118.28,17.07,26.2,70.8,4.76,289.4,Unhealthy
2026-05-09 04:20:30.618409,STN-C5-03,AQM-002,C5-Pasig,17.02,94.41,2.11,109.24,47.47,26.7,83.6,3.22,332.24,Unhealthy
2026-05-09 23:34:30.618428,STN-UPD-05,AQM-002,UP Diliman,30.51,33.79,1.56,51.77,57.2,34.2,73.8,3.89,194.77,Unhealthy
2026-05-10 00:10:30.618447,STN-QUI-04,AQM-004,Quiapo-Plaza Miranda,16.5,59.97,2.44,76.39,47.65,34.4,54.7,5.96,243.91,Unhealthy
2026-05-09 07:09:30.618465,STN-UPD-05,AQM-003,UP Diliman,6.12,35.07,0.55,11.0,56.02,35.0,74.5,1.73,76.34,Moderate
2026-05-09 10:41:30.618484,STN-QUI-04,AQM-004,Quiapo-Plaza Miranda,70.83,113.66,2.54,115.73,29.36,30.5,52.6,2.27,477.01,Unhealthy
